n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
6,2,4,8.0,60.0,-0.008246901558666694,1.5730000138282776,1.4628770351409912,1,0.06342154741287231,True
6,2,5,10.0,60.0,-0.011520882205265323,1.5959999561309814,1.5423318147659302,1,0.010676264762878418,True
7,0,1,0.0,60.0,-0.014979298521832721,0.6150000095367432,0.9201550483703613,1,0.13060855865478516,False
7,0,2,4.0,60.0,-0.0029436320793337937,1.0489999055862427,1.058473825454712,1,0.06973743438720703,False
7,0,3,6.0,60.0,-0.0013311054648422614,1.439000129699707,1.3281445503234863,1,0.10188710689544678,False
7,0,4,8.0,60.0,-0.009944252851532727,1.5730000138282776,1.4816381931304932,1,0.05325043201446533,True
7,0,5,10.0,60.0,-0.007556223287815001,1.5959999561309814,1.5290960371494293,1,0.025798261165618896,True
7,1,1,0.0,60.0,-0.014979298521832721,0.6150000095367432,0.9201550483703613,1,0.13060855865478516,False
7,1,2,4.0,60.0,-0.0029436320793337937,1.0489999055862427,1.058473825454712,1,0.06973743438720703,False
7,1,3,6.0,60.0,-0.0013311054648422614,1.439000129699707,1.3281445503234863,1,0.10188710689544678,False
7,1,4,8.0,60.0,-0.009944252851532727,1.5730000138282776,1.4816381931304932,1,0.05325043201446533,True
7,1,5,10.0,60.0,-0.007556223287815001,1.5959999561309814,1.5290960371494293,1,0.025798261165618896,True
7,2,1,0.0,60.0,-0.014979298521832721,0.6150000095367432,0.9201550483703613,1,0.13060855865478516,False
7,2,2,4.0,60.0,-0.0029436320793337937,1.0489999055862427,1.058473825454712,1,0.06973743438720703,False
7,2,3,6.0,60.0,-0.0013311054648422614,1.439000129699707,1.3281445503234863,1,0.10188710689544678,False
7,2,4,8.0,60.0,-0.009944252851532727,1.5730000138282776,1.4816381931304932,1,0.05325043201446533,True
7,2,5,10.0,60.0,-0.007556223287815001,1.5959999561309814,1.5290960371494293,1,0.025798261165618896,True
8,0,1,0.0,60.0,-0.03494711620051686,0.6150000095367432,0.9123222827911377,1,0.10526657104492188,False
8,0,2,4.0,60.0,-0.004982709884643555,1.0489999055862427,1.065976619720459,1,0.06895744800567627,False
8,0,3,6.0,60.0,-0.0004841060173220751,1.439000129699707,1.3252140283584595,1,0.11245155334472656,False
8,0,4,8.0,60.0,-0.004484018174613394,1.5730000138282776,1.4591299891471863,1,0.0799703598022461,True
8,0,5,10.0,60.0,-0.010244897952893885,1.5959999561309814,1.532636672258377,1,0.017433106899261475,True
8,1,1,0.0,60.0,-0.03494711620051686,0.6150000095367432,0.9123222827911377,1,0.10526657104492188,False
8,1,2,4.0,60.0,-0.004982709884643555,1.0489999055862427,1.065976619720459,1,0.06895744800567627,False
8,1,3,6.0,60.0,-0.0004841060173220751,1.439000129699707,1.3252140283584595,1,0.11245155334472656,False
8,1,4,8.0,60.0,-0.004484018174613394,1.5730000138282776,1.4591299891471863,1,0.0799703598022461,True
8,1,5,10.0,60.0,-0.010244897952893885,1.5959999561309814,1.532636672258377,1,0.017433106899261475,True
8,2,1,0.0,60.0,-0.03494711620051686,0.6150000095367432,0.9123222827911377,1,0.10526657104492188,False
8,2,2,4.0,60.0,-0.004982709884643555,1.0489999055862427,1.065976619720459,1,0.06895744800567627,False
8,2,3,6.0,60.0,-0.0004841060173220751,1.439000129699707,1.3252140283584595,1,0.11245155334472656,False
8,2,4,8.0,60.0,-0.004484018174613394,1.5730000138282776,1.4591299891471863,1,0.0799703598022461,True
8,2,5,10.0,60.0,-0.010244897952893885,1.5959999561309814,1.532636672258377,1,0.017433106899261475,True
