n_levels,seed,vr_class,curve_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,flatline_guard_pass
3,0,4.0,1,0.05418052229160929,0.04012391965951648,0.04538372647255976,True
3,0,8.0,1,0.06055604423796403,0.05060269985661391,0.05834924629592696,True
3,0,10.0,1,0.07088886792976232,0.055854877412315686,0.04648886326672259,True
3,1,0.0,1,0.07427274901020009,0.047201034550800755,0.032003177966057124,True
3,1,4.0,1,0.05418052229160929,0.04012391965951648,0.04538372647255976,True
3,1,8.0,1,0.06055604423796403,0.05060269985661391,0.05834924629592696,True
3,1,10.0,1,0.07088886792976232,0.055854877412315686,0.04648886326672259,True
3,2,0.0,1,0.07427274901020009,0.047201034550800755,0.032003177966057124,True
3,2,4.0,1,0.05418052229160929,0.04012391965951648,0.04538372647255976,True
3,2,8.0,1,0.06055604423796403,0.05060269985661391,0.05834924629592696,True
3,2,10.0,1,0.07088886792976232,0.055854877412315686,0.04648886326672259,True
4,0,0.0,1,0.06619788906382187,0.04465663766725981,0.03160445373193066,True
4,0,4.0,1,0.04061690315201539,0.030890873620709337,0.036394926019005555,True
4,0,8.0,1,0.043906255561453576,0.03429625678113146,0.04925288190402349,True
4,0,10.0,1,0.06344382658067595,0.04170665318020512,0.037280777364964726,True
4,1,0.0,1,0.06619788906382187,0.04465663766725981,0.03160445373193066,True
4,1,4.0,1,0.04061690315201539,0.030890873620709337,0.036394926019005555,True
4,1,8.0,1,0.043906255561453576,0.03429625678113146,0.04925288190402349,True
4,1,10.0,1,0.06344382658067595,0.04170665318020512,0.037280777364964726,True
4,2,0.0,1,0.06619788906382187,0.04465663766725981,0.03160445373193066,True
4,2,4.0,1,0.04061690315201539,0.030890873620709337,0.036394926019005555,True
4,2,8.0,1,0.043906255561453576,0.03429625678113146,0.04925288190402349,True
4,2,10.0,1,0.06344382658067595,0.04170665318020512,0.037280777364964726,True
5,0,0.0,1,0.06579960862585682,0.04348760478651056,0.030741321515420007,True
5,0,4.0,1,0.041524800826033104,0.031777279750938366,0.03747139559498619,True
5,0,8.0,1,0.04475743195328871,0.034210085934293435,0.04626738311846722,True
5,0,10.0,1,0.06347764391032783,0.04174053695134771,0.03387200368842522,True
5,1,0.0,1,0.06579960862585682,0.04348760478651056,0.030741321515420007,True
5,1,4.0,1,0.041524800826033104,0.031777279750938366,0.03747139559498619,True
5,1,8.0,1,0.04475743195328871,0.034210085934293435,0.04626738311846722,True
5,1,10.0,1,0.06347764391032783,0.04174053695134771,0.03387200368842522,True
5,2,0.0,1,0.06579960862585682,0.04348760478651056,0.030741321515420007,True
5,2,4.0,1,0.041524800826033104,0.031777279750938366,0.03747139559498619,True
5,2,8.0,1,0.04475743195328871,0.034210085934293435,0.04626738311846722,True
5,2,10.0,1,0.06347764391032783,0.04174053695134771,0.03387200368842522,True
6,0,0.0,1,0.06498405847450792,0.04300927171906408,0.030107342333017,True
6,0,4.0,1,0.04154230379229289,0.03173713418864508,0.03709035354725909,True
6,0,8.0,1,0.0458230907509167,0.03381366770490524,0.047148791435494386,True
6,0,10.0,1,0.0647355759723969,0.04215032456150052,0.0334770725607476,True
6,1,0.0,1,0.06498405847450792,0.04300927171906408,0.030107342333017,True
6,1,4.0,1,0.04154230379229289,0.03173713418864508,0.03709035354725909,True
6,1,8.0,1,0.0458230907509167,0.03381366770490524,0.047148791435494386,True
6,1,10.0,1,0.0647355759723969,0.04215032456150052,0.0334770725607476,True
6,2,0.0,1,0.06498405847450792,0.04300927171906408,0.030107342333017,True
6,2,4.0,1,0.04154230379229289,0.03173713418864508,0.03709035354725909,True
6,2,8.0,1,0.0458230907509167,0.03381366770490524,0.047148791435494386,True
6,2,10.0,1,0.0647355759723969,0.04215032456150052,0.0334770725607476,True
7,0,0.0,1,0.06504897174589626,0.04327140559290482,0.02963283658504765,True
7,0,4.0,1,0.040780526720507415,0.031266070687918424,0.036929380750596943,True
7,0,8.0,1,0.045292575541798996,0.03301482720260159,0.04662286250289073,True
7,0,10.0,1,0.06440661143731777,0.041599660166656435,0.0346568789947978,True
7,1,0.0,1,0.06504897174589626,0.04327140559290482,0.02963283658504765,True
7,1,4.0,1,0.040780526720507415,0.031266070687918424,0.036929380750596943,True
7,1,8.0,1,0.045292575541798996,0.03301482720260159,0.04662286250289073,True
7,1,10.0,1,0.06440661143731777,0.041599660166656435,0.0346568789947978,True
7,2,0.0,1,0.06504897174589626,0.04327140559290482,0.02963283658504765,True
7,2,4.0,1,0.040780526720507415,0.031266070687918424,0.036929380750596943,True
7,2,8.0,1,0.045292575541798996,0.03301482720260159,0.04662286250289073,True
7,2,10.0,1,0.06440661143731777,0.041599660166656435,0.0346568789947978,True
8,0,0.0,1,0.06488843894667247,0.0432068348662696,0.030406804213028653,True
8,0,4.0,1,0.04129275556406335,0.03181804963195082,0.03738271021239545,True
8,0,8.0,1,0.045363060728483694,0.033758310554292965,0.04662886877200551,True
8,0,10.0,1,0.06420690054777804,0.04174503584273179,0.03322024151949918,True
8,1,0.0,1,0.06488843894667247,0.0432068348662696,0.030406804213028653,True
8,1,4.0,1,0.04129275556406335,0.03181804963195082,0.03738271021239545,True
8,1,8.0,1,0.045363060728483694,0.033758310554292965,0.04662886877200551,True
8,1,10.0,1,0.06420690054777804,0.04174503584273179,0.03322024151949918,True
8,2,0.0,1,0.06488843894667247,0.0432068348662696,0.030406804213028653,True
8,2,4.0,1,0.04129275556406335,0.03181804963195082,0.03738271021239545,True
8,2,8.0,1,0.045363060728483694,0.033758310554292965,0.04662886877200551,True
8,2,10.0,1,0.06420690054777804,0.04174503584273179,0.03322024151949918,True
