n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
7,1,3,2,6.0,peak,3,54.0,0.02568564760692054,0.020946501518055962,0.03875096414865857,0.0,-0.0038787126541137695,0.022387266159057617
7,1,3,2,6.0,peak,4,66.0,0.0159913686230533,0.022839889908239052,0.05946158528041093,0.0,-0.006382465362548828,0.022387266159057617
7,1,3,2,6.0,peak,5,77.5,0.04115520405215461,0.02752899952463884,0.051431932514531285,0.0,-0.022387266159057617,0.022387266159057617
7,1,3,2,6.0,valley,1,36.5,0.02019591421927245,0.020548857368805927,0.03153723089651397,-0.5,-0.007691621780395508,0.022387266159057617
7,1,3,2,6.0,valley,2,47.5,0.10311942228444357,0.05594567981372076,0.056653273006595985,0.0,0.11973536014556885,0.022387266159057617
7,1,3,2,6.0,valley,3,59.0,0.11182572468284084,0.06859512343218248,0.062135748740266325,0.0,0.14312982559204102,0.022387266159057617
7,1,3,2,6.0,valley,4,71.0,0.10218525299899589,0.07161885283775145,0.07169005629197829,0.0,0.13416612148284912,0.022387266159057617
7,1,5,3,10.0,peak,1,34.0,0.11281803906905696,0.03282847885638218,0.015316724863573335,-0.5,0.11734205484390259,0.07030713558197021
7,1,5,3,10.0,peak,2,44.5,0.04485453216913356,0.027313245696340215,0.03348416116179972,-0.5,0.03200334310531616,0.07030713558197021
7,1,5,3,10.0,peak,3,56.0,0.04916884408276239,0.04613626874216038,0.04977346273695398,-0.5,-0.012253165245056152,0.07030713558197021
7,1,5,3,10.0,peak,4,67.5,0.05326115687651204,0.04233535875421256,0.04227703616114539,0.0,-0.023833870887756348,0.07030713558197021
7,1,5,3,10.0,valley,1,38.5,0.05205110666367808,0.030087170310566378,0.02721052993281845,-0.5,0.032254576683044434,0.07030713558197021
7,1,5,3,10.0,valley,2,50.0,0.11197571107675724,0.04756491099231672,0.041413373753824735,-0.5,0.12587618827819824,0.07030713558197021
7,1,5,3,10.0,valley,3,61.5,0.058676117700081666,0.057577161222625094,0.039070895553550304,-0.5,0.03407692909240723,0.07030713558197021
7,1,5,3,10.0,valley,4,73.0,0.05718345240038438,0.05786411921905287,0.04309988298428398,0.0,0.030020952224731445,0.07030713558197021
7,2,1,0,0.0,peak,1,42.5,0.022061075479158414,0.007363618159097051,0.014654764951493782,0.0,0.02583777904510498,0.03816971182823181
7,2,1,0,0.0,peak,2,53.0,0.06736802783332689,0.02476294843544811,0.023468724537332338,0.5,0.07610774040222168,0.03816971182823181
7,2,1,0,0.0,peak,3,64.0,0.09543935929141177,0.04860872726586729,0.030009658844499295,1.0,0.09968304634094238,0.03816971182823181
7,2,1,0,0.0,peak,4,75.5,0.07144934988013411,0.0584929491687271,0.037200096874906725,1.5,0.05675029754638672,0.03816971182823181
7,2,1,0,0.0,valley,1,44.0,0.018208613173952323,0.02785350421354282,0.021976190707428435,1.5,0.01370549201965332,0.03816971182823181
7,2,1,0,0.0,valley,2,55.5,0.060872656239241915,0.057423831111897104,0.03387445801555536,1.5,0.06587612628936768,0.03816971182823181
7,2,1,0,0.0,valley,3,67.0,0.10768245854867675,0.07815994223329017,0.047437710179355316,2.5,0.12009763717651367,0.03816971182823181
7,2,2,1,4.0,peak,1,42.5,0.029808507161857865,0.02460829914027701,0.027660686178527853,-0.5,-0.024620413780212402,0.06645486503839493
7,2,2,1,4.0,peak,2,53.5,0.025464120979660426,0.024195876586257017,0.03894931209878982,0.0,0.008735418319702148,0.06645486503839493
7,2,2,1,4.0,peak,3,65.0,0.02655298240389254,0.020853145970168612,0.041274345767027806,0.0,0.030888080596923828,0.06645486503839493
7,2,2,1,4.0,peak,4,77.0,0.02111707010332302,0.021174611819842475,0.0397500428099012,0.0,-0.008545875549316406,0.06645486503839493
7,2,2,1,4.0,valley,1,35.5,0.03282091631559701,0.02332715962989215,0.024125284967999715,-0.5,-0.032480478286743164,0.06645486503839493
7,2,2,1,4.0,valley,2,46.5,0.06036724898776079,0.038027753581393015,0.03328766318014962,0.0,0.06179690361022949,0.06645486503839493
7,2,2,1,4.0,valley,3,58.0,0.06411648435282101,0.05044212158853856,0.048608774124010344,0.0,0.08525979518890381,0.06645486503839493
7,2,2,1,4.0,valley,4,69.5,0.06141959736022766,0.05431804326636777,0.056171308536607095,0.5,0.08704602718353271,0.06645486503839493
7,2,3,2,6.0,peak,1,32.5,0.032988175282541464,0.021796887028585444,0.013542782505571796,10.5,0.027898848056793213,0.022387266159057617
7,2,3,2,6.0,peak,2,43.0,0.03363431855975818,0.022693191287127212,0.030577091573835757,0.0,-0.030358433723449707,0.022387266159057617
7,2,3,2,6.0,peak,3,54.0,0.02568564760692054,0.020946501518055962,0.03875096414865857,0.0,-0.0038787126541137695,0.022387266159057617
7,2,3,2,6.0,peak,4,66.0,0.0159913686230533,0.022839889908239052,0.05946158528041093,0.0,-0.006382465362548828,0.022387266159057617
7,2,3,2,6.0,peak,5,77.5,0.04115520405215461,0.02752899952463884,0.051431932514531285,0.0,-0.022387266159057617,0.022387266159057617
7,2,3,2,6.0,valley,1,36.5,0.02019591421927245,0.020548857368805927,0.03153723089651397,-0.5,-0.007691621780395508,0.022387266159057617
7,2,3,2,6.0,valley,2,47.5,0.10311942228444357,0.05594567981372076,0.056653273006595985,0.0,0.11973536014556885,0.022387266159057617
