n_levels,seed,curve_id,vr_class,late_va_min,late_bias_fit_minus_target,late_target_range,late_pred_range,late_valley_count,late_valley_lift_mean,is_high_vr
8,0,2,4.0,60.0,-0.0016304167305550923,1.0489999055862427,1.054772973060608,1,0.0361330509185791,False
8,0,3,6.0,60.0,-0.001460994162210604,1.439000129699707,1.3407306671142578,1,0.067291259765625,False
8,0,4,8.0,60.0,-0.003173332388808088,1.5730000138282776,1.4589287042617798,1,0.03583449125289917,True
8,1,1,0.0,60.0,-0.0034163114501208794,0.6150000095367432,0.7739741802215576,1,0.026783466339111328,False
8,1,2,4.0,60.0,-0.0016304167305550923,1.0489999055862427,1.054772973060608,1,0.0361330509185791,False
8,1,3,6.0,60.0,-0.001460994162210604,1.439000129699707,1.3407306671142578,1,0.067291259765625,False
8,1,4,8.0,60.0,-0.003173332388808088,1.5730000138282776,1.4589287042617798,1,0.03583449125289917,True
8,2,1,0.0,60.0,-0.0034163114501208794,0.6150000095367432,0.7739741802215576,1,0.026783466339111328,False
8,2,2,4.0,60.0,-0.0016304167305550923,1.0489999055862427,1.054772973060608,1,0.0361330509185791,False
8,2,3,6.0,60.0,-0.001460994162210604,1.439000129699707,1.3407306671142578,1,0.067291259765625,False
8,2,4,8.0,60.0,-0.003173332388808088,1.5730000138282776,1.4589287042617798,1,0.03583449125289917,True
