n_levels,seed,vr_class,curve_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,flatline_guard_pass
7,1,8.0,1,0.04355503979553045,0.027292769729162277,0.03498995354088244,True
7,2,0.0,1,0.06113982983892223,0.03252711819342757,0.018531284002888414,True
7,2,4.0,1,0.026246151812437918,0.021483283767894244,0.021459736439672597,True
7,2,6.0,1,0.04214477773679751,0.026745695916848163,0.02973222144640248,True
7,2,8.0,1,0.04355503979553045,0.027292769729162277,0.03498995354088244,True
8,0,0.0,1,0.06141031369151182,0.03272256114759526,0.01897762941793852,True
8,0,4.0,1,0.02588004780044031,0.021167887823433096,0.021337948843712335,True
8,0,6.0,1,0.04164944835481667,0.026449857276349544,0.02978039869340206,True
8,0,8.0,1,0.04305549235402725,0.026986777865042912,0.03497996690265294,True
8,1,0.0,1,0.06141031369151182,0.03272256114759526,0.01897762941793852,True
8,1,4.0,1,0.02588004780044031,0.021167887823433096,0.021337948843712335,True
8,1,6.0,1,0.04164944835481667,0.026449857276349544,0.02978039869340206,True
8,1,8.0,1,0.04305549235402725,0.026986777865042912,0.03497996690265294,True
8,2,0.0,1,0.06141031369151182,0.03272256114759526,0.01897762941793852,True
8,2,4.0,1,0.02588004780044031,0.021167887823433096,0.021337948843712335,True
8,2,6.0,1,0.04164944835481667,0.026449857276349544,0.02978039869340206,True
8,2,8.0,1,0.04305549235402725,0.026986777865042912,0.03497996690265294,True
