n_levels,seed,curve_id,vr_class,segment_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,position_error_abs_mean,amplitude_error_abs_mean,target_oscillation_range,pred_oscillation_range,oscillation_ratio,flatline_guard_pass
2,2,4,8.0,8,0.04219577487304054,0.027560489943397885,0.032282642843466824,1.4375,0.04306397587060928,2.2760000228881836,2.1995162963867188,0.9663955510842179,True
3,0,1,0.0,7,0.06250387930408433,0.03706988539194083,0.020084849312802928,0.7857142857142857,0.04840373992919922,2.8450000286102295,2.8136238902807236,0.9889714804871784,True
3,0,2,4.0,8,0.032020468933219894,0.023272929332194003,0.02072723240319464,0.375,0.03140152990818024,2.609999895095825,2.5416462384164333,0.973810858457187,True
3,0,3,6.0,9,0.043969000405422065,0.029351969571503704,0.02730518511093659,1.3333333333333333,0.04439449972576565,2.499000072479248,2.4560508728027344,0.9828134460060644,True
3,0,4,8.0,8,0.04342006919017394,0.028933287129058977,0.032993339470065705,1.5,0.04500468820333481,2.2760000228881836,2.2017037868499756,0.9673566628773895,True
3,1,1,0.0,7,0.06250387930408433,0.03706988539194083,0.020084849312802928,0.7857142857142857,0.04840373992919922,2.8450000286102295,2.8136238902807236,0.9889714804871784,True
3,1,2,4.0,8,0.032020468933219894,0.023272929332194003,0.02072723240319464,0.375,0.03140152990818024,2.609999895095825,2.5416462384164333,0.973810858457187,True
3,1,3,6.0,9,0.043969000405422065,0.029351969571503704,0.02730518511093659,1.3333333333333333,0.04439449972576565,2.499000072479248,2.4560508728027344,0.9828134460060644,True
3,1,4,8.0,8,0.04342006919017394,0.028933287129058977,0.032993339470065705,1.5,0.04500468820333481,2.2760000228881836,2.2017037868499756,0.9673566628773895,True
3,2,1,0.0,7,0.06250387930408433,0.03706988539194083,0.020084849312802928,0.7857142857142857,0.04840373992919922,2.8450000286102295,2.8136238902807236,0.9889714804871784,True
3,2,2,4.0,8,0.032020468933219894,0.023272929332194003,0.02072723240319464,0.375,0.03140152990818024,2.609999895095825,2.5416462384164333,0.973810858457187,True
3,2,3,6.0,9,0.043969000405422065,0.029351969571503704,0.02730518511093659,1.3333333333333333,0.04439449972576565,2.499000072479248,2.4560508728027344,0.9828134460060644,True
3,2,4,8.0,8,0.04342006919017394,0.028933287129058977,0.032993339470065705,1.5,0.04500468820333481,2.2760000228881836,2.2017037868499756,0.9673566628773895,True
4,0,1,0.0,7,0.06333568405297257,0.03745399072910096,0.02062688761995431,0.8571428571428571,0.04950949123927525,2.8450000286102295,2.8145013749599457,0.9892799109512901,True
4,0,2,4.0,8,0.03243406135744283,0.022568484132911598,0.020572716677951693,0.375,0.032613471150398254,2.609999895095825,2.5383442379534245,0.9725457241293223,True
4,0,3,6.0,9,0.04393246671353074,0.028245770515348156,0.026508857274715716,1.3333333333333333,0.044382201300726995,2.499000072479248,2.4527852535247803,0.9815066756246157,True
4,0,4,8.0,8,0.044061756776669146,0.028749862158747756,0.03119676860729353,1.5,0.04455842077732086,2.2760000228881836,2.193474054336548,0.963740787468485,True
4,1,1,0.0,7,0.06333568405297257,0.03745399072910096,0.02062688761995431,0.8571428571428571,0.04950949123927525,2.8450000286102295,2.8145013749599457,0.9892799109512901,True
4,1,2,4.0,8,0.03243406135744283,0.022568484132911598,0.020572716677951693,0.375,0.032613471150398254,2.609999895095825,2.5383442379534245,0.9725457241293223,True
4,1,3,6.0,9,0.04393246671353074,0.028245770515348156,0.026508857274715716,1.3333333333333333,0.044382201300726995,2.499000072479248,2.4527852535247803,0.9815066756246157,True
4,1,4,8.0,8,0.044061756776669146,0.028749862158747756,0.03119676860729353,1.5,0.04455842077732086,2.2760000228881836,2.193474054336548,0.963740787468485,True
4,2,1,0.0,7,0.06333568405297257,0.03745399072910096,0.02062688761995431,0.8571428571428571,0.04950949123927525,2.8450000286102295,2.8145013749599457,0.9892799109512901,True
4,2,2,4.0,8,0.03243406135744283,0.022568484132911598,0.020572716677951693,0.375,0.032613471150398254,2.609999895095825,2.5383442379534245,0.9725457241293223,True
4,2,3,6.0,9,0.04393246671353074,0.028245770515348156,0.026508857274715716,1.3333333333333333,0.044382201300726995,2.499000072479248,2.4527852535247803,0.9815066756246157,True
4,2,4,8.0,8,0.044061756776669146,0.028749862158747756,0.03119676860729353,1.5,0.04455842077732086,2.2760000228881836,2.193474054336548,0.963740787468485,True
5,0,1,0.0,7,0.06015130303574482,0.031959913942787514,0.016939981659944946,0.7142857142857143,0.052239179611206055,2.8450000286102295,2.8308500945568085,0.9950263852684974,True
5,0,2,4.0,8,0.028981161575222472,0.022849713230348283,0.021915743234861295,0.25,0.027130722999572754,2.609999895095825,2.5539281219244003,0.978516561139798,True
5,0,3,6.0,9,0.04249863860803947,0.02852607753047421,0.029162973630952764,1.2222222222222223,0.04578529463873969,2.499000072479248,2.4636902809143066,0.9858704319564462,True
5,0,4,8.0,8,0.04312275291663675,0.02806964266296229,0.03371912523206213,0.1875,0.04377254098653793,2.2760000228881836,2.2113072872161865,0.9715761269677389,True
5,1,1,0.0,7,0.06015130303574482,0.031959913942787514,0.016939981659944946,0.7142857142857143,0.052239179611206055,2.8450000286102295,2.8308500945568085,0.9950263852684974,True
5,1,2,4.0,8,0.028981161575222472,0.022849713230348283,0.021915743234861295,0.25,0.027130722999572754,2.609999895095825,2.5539281219244003,0.978516561139798,True
5,1,3,6.0,9,0.04249863860803947,0.02852607753047421,0.029162973630952764,1.2222222222222223,0.04578529463873969,2.499000072479248,2.4636902809143066,0.9858704319564462,True
5,1,4,8.0,8,0.04312275291663675,0.02806964266296229,0.03371912523206213,0.1875,0.04377254098653793,2.2760000228881836,2.2113072872161865,0.9715761269677389,True
5,2,1,0.0,7,0.06015130303574482,0.031959913942787514,0.016939981659944946,0.7142857142857143,0.052239179611206055,2.8450000286102295,2.8308500945568085,0.9950263852684974,True
5,2,2,4.0,8,0.028981161575222472,0.022849713230348283,0.021915743234861295,0.25,0.027130722999572754,2.609999895095825,2.5539281219244003,0.978516561139798,True
5,2,3,6.0,9,0.04249863860803947,0.02852607753047421,0.029162973630952764,1.2222222222222223,0.04578529463873969,2.499000072479248,2.4636902809143066,0.9858704319564462,True
5,2,4,8.0,8,0.04312275291663675,0.02806964266296229,0.03371912523206213,0.1875,0.04377254098653793,2.2760000228881836,2.2113072872161865,0.9715761269677389,True
6,0,1,0.0,7,0.060558423242743166,0.03235214771283231,0.017896040227914405,0.7142857142857143,0.05262242044721331,2.8450000286102295,2.836768627166748,0.9971067130542342,True
6,0,2,4.0,8,0.02718940482230091,0.022204485073523905,0.021639501750138297,0.25,0.025874502956867218,2.609999895095825,2.5557502061128616,0.9792146777151607,True
6,0,3,6.0,9,0.04232881733947865,0.02714544427914418,0.029592039667200722,0.2222222222222222,0.04753940635257297,2.499000072479248,2.4620938301086426,0.9852315961183663,True
6,0,4,8.0,8,0.0435201049344424,0.027613013499535047,0.034926336021559895,0.25,0.04515957832336426,2.2760000228881836,2.208606719970703,0.9703895860106538,True
6,1,1,0.0,7,0.060558423242743166,0.03235214771283231,0.017896040227914405,0.7142857142857143,0.05262242044721331,2.8450000286102295,2.836768627166748,0.9971067130542342,True
6,1,2,4.0,8,0.02718940482230091,0.022204485073523905,0.021639501750138297,0.25,0.025874502956867218,2.609999895095825,2.5557502061128616,0.9792146777151607,True
6,1,3,6.0,9,0.04232881733947865,0.02714544427914418,0.029592039667200722,0.2222222222222222,0.04753940635257297,2.499000072479248,2.4620938301086426,0.9852315961183663,True
6,1,4,8.0,8,0.0435201049344424,0.027613013499535047,0.034926336021559895,0.25,0.04515957832336426,2.2760000228881836,2.208606719970703,0.9703895860106538,True
6,2,1,0.0,7,0.060558423242743166,0.03235214771283231,0.017896040227914405,0.7142857142857143,0.05262242044721331,2.8450000286102295,2.836768627166748,0.9971067130542342,True
6,2,2,4.0,8,0.02718940482230091,0.022204485073523905,0.021639501750138297,0.25,0.025874502956867218,2.609999895095825,2.5557502061128616,0.9792146777151607,True
6,2,3,6.0,9,0.04232881733947865,0.02714544427914418,0.029592039667200722,0.2222222222222222,0.04753940635257297,2.499000072479248,2.4620938301086426,0.9852315961183663,True
6,2,4,8.0,8,0.0435201049344424,0.027613013499535047,0.034926336021559895,0.25,0.04515957832336426,2.2760000228881836,2.208606719970703,0.9703895860106538,True
7,0,1,0.0,7,0.06113982983892223,0.03252711819342757,0.018531284002888414,0.7142857142857143,0.0526350736618042,2.8450000286102295,2.8370222002267838,0.9971958424241764,True
7,0,2,4.0,8,0.026246151812437918,0.021483283767894244,0.021459736439672597,0.25,0.0246136337518692,2.609999895095825,2.553277738392353,0.9782673720370438,True
7,0,3,6.0,9,0.04214477773679751,0.026745695916848163,0.02973222144640248,0.16666666666666666,0.047521624300214976,2.499000072479248,2.460054636001587,0.984415592097593,True
7,0,4,8.0,8,0.04355503979553045,0.027292769729162277,0.03498995354088244,0.25,0.0450272262096405,2.2760000228881836,2.2050156593322754,0.9688117913699179,True
7,1,1,0.0,7,0.06113982983892223,0.03252711819342757,0.018531284002888414,0.7142857142857143,0.0526350736618042,2.8450000286102295,2.8370222002267838,0.9971958424241764,True
7,1,2,4.0,8,0.026246151812437918,0.021483283767894244,0.021459736439672597,0.25,0.0246136337518692,2.609999895095825,2.553277738392353,0.9782673720370438,True
7,1,3,6.0,9,0.04214477773679751,0.026745695916848163,0.02973222144640248,0.16666666666666666,0.047521624300214976,2.499000072479248,2.460054636001587,0.984415592097593,True
7,1,4,8.0,8,0.04355503979553045,0.027292769729162277,0.03498995354088244,0.25,0.0450272262096405,2.2760000228881836,2.2050156593322754,0.9688117913699179,True
7,2,1,0.0,7,0.06113982983892223,0.03252711819342757,0.018531284002888414,0.7142857142857143,0.0526350736618042,2.8450000286102295,2.8370222002267838,0.9971958424241764,True
7,2,2,4.0,8,0.026246151812437918,0.021483283767894244,0.021459736439672597,0.25,0.0246136337518692,2.609999895095825,2.553277738392353,0.9782673720370438,True
7,2,3,6.0,9,0.04214477773679751,0.026745695916848163,0.02973222144640248,0.16666666666666666,0.047521624300214976,2.499000072479248,2.460054636001587,0.984415592097593,True
7,2,4,8.0,8,0.04355503979553045,0.027292769729162277,0.03498995354088244,0.25,0.0450272262096405,2.2760000228881836,2.2050156593322754,0.9688117913699179,True
8,0,1,0.0,7,0.06141031369151182,0.03272256114759526,0.01897762941793852,0.7142857142857143,0.05259742055620466,2.8450000286102295,2.8379606679081917,0.9975257080382257,True
8,0,2,4.0,8,0.02588004780044031,0.021167887823433096,0.021337948843712335,0.25,0.024255655705928802,2.609999895095825,2.552831158041954,0.9780962684476383,True
8,0,3,6.0,9,0.04164944835481667,0.026449857276349544,0.02978039869340206,0.16666666666666666,0.04703570074505276,2.499000072479248,2.460571765899658,0.9846225268247131,True
8,0,4,8.0,8,0.04305549235402725,0.026986777865042912,0.03497996690265294,0.25,0.044448502361774445,2.2760000228881836,2.2028305530548096,0.9678517271100359,True
8,1,1,0.0,7,0.06141031369151182,0.03272256114759526,0.01897762941793852,0.7142857142857143,0.05259742055620466,2.8450000286102295,2.8379606679081917,0.9975257080382257,True
8,1,2,4.0,8,0.02588004780044031,0.021167887823433096,0.021337948843712335,0.25,0.024255655705928802,2.609999895095825,2.552831158041954,0.9780962684476383,True
8,1,3,6.0,9,0.04164944835481667,0.026449857276349544,0.02978039869340206,0.16666666666666666,0.04703570074505276,2.499000072479248,2.460571765899658,0.9846225268247131,True
8,1,4,8.0,8,0.04305549235402725,0.026986777865042912,0.03497996690265294,0.25,0.044448502361774445,2.2760000228881836,2.2028305530548096,0.9678517271100359,True
8,2,1,0.0,7,0.06141031369151182,0.03272256114759526,0.01897762941793852,0.7142857142857143,0.05259742055620466,2.8450000286102295,2.8379606679081917,0.9975257080382257,True
8,2,2,4.0,8,0.02588004780044031,0.021167887823433096,0.021337948843712335,0.25,0.024255655705928802,2.609999895095825,2.552831158041954,0.9780962684476383,True
8,2,3,6.0,9,0.04164944835481667,0.026449857276349544,0.02978039869340206,0.16666666666666666,0.04703570074505276,2.499000072479248,2.460571765899658,0.9846225268247131,True
8,2,4,8.0,8,0.04305549235402725,0.026986777865042912,0.03497996690265294,0.25,0.044448502361774445,2.2760000228881836,2.2028305530548096,0.9678517271100359,True
