analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,selected_k,replicate,peak_window_radius
residual_bootstrap,replicate_028,7,0,5,12.76600170135498,0.045909613370895386,0.1076808899641037,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,0,6,13.473827362060547,0.0547076016664505,0.1076808899641037,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,0,7,14.180678367614746,0.11570227891206741,0.1076808899641037,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,1,11.333253860473633,0.06658648699522018,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,2,11.58574104309082,0.26986899971961975,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,3,11.771660804748535,0.38189610838890076,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,4,12.173757553100586,0.06341899931430817,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,5,12.773514747619629,0.04654420539736748,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,6,13.475141525268555,0.054492197930812836,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,1,7,14.185169219970703,0.11719293147325516,0.10733075588941574,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,1,11.342927932739258,0.0686827301979065,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,2,11.587509155273438,0.27034178376197815,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,3,11.770417213439941,0.38057655096054077,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,4,12.171082496643066,0.06331381946802139,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,5,12.76529312133789,0.04639405384659767,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,6,13.47242259979248,0.0545310378074646,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,7,2,7,14.18381118774414,0.11616010218858719,0.10748105347156525,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,1,11.254149436950684,0.049912624061107635,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,2,11.557307243347168,0.29317232966423035,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,3,11.748537063598633,0.36555254459381104,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,4,12.144598960876465,0.051976270973682404,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,5,12.685346603393555,0.04125227406620979,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,6,13.268110275268555,0.046157099306583405,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,7,13.839332580566406,0.07143542915582657,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,0,8,14.38306713104248,0.08054139465093613,0.10690846890211106,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,1,11.304927825927734,0.05881146714091301,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,2,11.562559127807617,0.2971144914627075,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,3,11.750496864318848,0.3527872562408447,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,4,12.14290714263916,0.05292309448122978,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,5,12.68276309967041,0.04145378991961479,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,6,13.266947746276855,0.04547867551445961,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,7,13.838295936584473,0.07077959179878235,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,1,8,14.381979942321777,0.08065162599086761,0.10738770365715027,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_001/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,1,11.301998138427734,0.056767236441373825,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,2,11.567892074584961,0.29099348187446594,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,3,11.755059242248535,0.36096110939979553,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,4,12.150225639343262,0.053133524954319,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,5,12.690523147583008,0.04178239032626152,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,6,13.273500442504883,0.0454505980014801,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,7,13.845928192138672,0.0700848251581192,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_028,8,2,8,14.393653869628906,0.08082675188779831,0.10710987001657486,output/sensitivity/uncertainty/residual_bootstrap/replicate_028/fullscan/levels/L08/seeds/seed_002/full/scorecard.json,6,28,
residual_bootstrap,replicate_029,1,0,1,11.637954711914062,1.0,0.11138501763343811,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L01/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,1,1,1,11.638383865356445,1.0,0.11140409409999848,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L01/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,1,2,1,11.638416290283203,1.0,0.11139246523380279,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L01/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,0,1,11.535358428955078,0.5108652114868164,0.11150280684232712,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,0,2,11.790976524353027,0.489134818315506,0.11150280684232712,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,1,1,11.535736083984375,0.5101497173309326,0.11149608790874481,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,1,2,11.791513442993164,0.489850252866745,0.11149608790874481,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,2,1,11.535639762878418,0.5114334225654602,0.11147813200950622,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,2,2,2,11.791396141052246,0.4885665476322174,0.11147813200950622,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L02/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,0,1,11.416402816772461,0.27322229743003845,0.11269404590129853,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,0,2,11.677461624145508,0.5366922616958618,0.11269404590129853,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,0,3,11.938285827636719,0.19008547067642212,0.11269404590129853,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,1,1,11.417133331298828,0.2730448842048645,0.11276740282773971,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,1,2,11.678251266479492,0.5403014421463013,0.11276740282773971,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,1,3,11.93853759765625,0.1866537481546402,0.11276740282773971,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,2,1,11.414217948913574,0.2745225429534912,0.11248506009578704,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,2,2,11.67626667022705,0.5374845862388611,0.11248506009578704,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,3,2,3,11.93746280670166,0.18799281120300293,0.11248506009578704,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L03/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,0,1,11.444028854370117,0.22453679144382477,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,0,2,11.68745231628418,0.49127644300460815,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,0,3,12.138647079467773,0.14611408114433289,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,0,4,13.78201961517334,0.13807269930839539,0.1116483449935913,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,1,1,11.40783977508545,0.21253593266010284,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,1,2,11.666935920715332,0.4903946816921234,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,1,3,12.07800006866455,0.15755407512187958,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,1,4,13.774477005004883,0.13951526582241058,0.11145991683006287,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,2,1,11.401240348815918,0.20868395268917084,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,2,2,11.66259479522705,0.49416598677635193,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,2,3,12.074470520019531,0.15740430355072021,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,4,2,4,13.778177261352539,0.13974568247795105,0.11136480271816254,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,0,1,11.401984214782715,0.18083930015563965,0.11076732724905014,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,0,2,11.660686492919922,0.490314245223999,0.11076732724905014,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,0,3,11.964537620544434,0.1277790069580078,0.11076732724905014,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,0,4,12.757164001464844,0.06495784223079681,0.11076732724905014,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,0,5,13.952016830444336,0.13610965013504028,0.11076732724905014,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,1,1,11.397489547729492,0.17997215688228607,0.11055027842521667,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,1,2,11.658591270446777,0.49293094873428345,0.11055027842521667,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,1,3,11.96231460571289,0.12635140120983124,0.11055027842521667,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,1,4,12.754234313964844,0.06457207351922989,0.11055027842521667,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,1,5,13.948874473571777,0.13617341220378876,0.11055027842521667,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,2,1,11.398938179016113,0.1741342395544052,0.10933067202568054,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,2,2,11.663975715637207,0.4928727149963379,0.10933067202568054,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,2,3,11.971795082092285,0.1289031058549881,0.10933067202568054,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,2,4,12.762688636779785,0.06820201873779297,0.10933067202568054,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,5,2,5,13.954547882080078,0.1358879655599594,0.10933067202568054,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L05/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,1,11.416814804077148,0.15353448688983917,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,2,11.675704956054688,0.5110242962837219,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,3,11.98066520690918,0.10014396905899048,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,4,12.555938720703125,0.059280700981616974,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,5,13.231992721557617,0.05881738290190697,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,0,6,14.087469100952148,0.11719915270805359,0.10932336449623108,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,1,11.41632080078125,0.1522398442029953,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,2,11.675829887390137,0.5122612118721008,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,3,11.980889320373535,0.10019347071647644,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,4,12.556967735290527,0.0593721866607666,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,5,13.234920501708984,0.058334652334451675,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,1,6,14.09032917022705,0.1175985336303711,0.10931034535169601,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,1,11.417143821716309,0.1546415537595749,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,2,11.676140785217285,0.5097057223320007,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,3,11.980528831481934,0.09955033659934998,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,4,12.556353569030762,0.05944226682186127,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,5,13.231830596923828,0.0588267482817173,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,6,2,6,14.08564567565918,0.11783329397439957,0.10933041572570801,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,1,11.4176025390625,0.1367582231760025,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,2,11.675118446350098,0.5239102244377136,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,3,11.981535911560059,0.07969851046800613,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,4,12.517559051513672,0.05459814891219139,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,5,13.056051254272461,0.05318609997630119,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,6,13.697835922241211,0.06855867058038712,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,0,7,14.339447021484375,0.0832902118563652,0.1090203270316124,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_000/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,1,11.250272750854492,0.05635172501206398,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,2,11.540393829345703,0.18895331025123596,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,3,11.721490859985352,0.47169560194015503,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,4,12.095531463623047,0.07412227988243103,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,5,12.693278312683105,0.05141045153141022,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,6,13.428823471069336,0.05662722513079643,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,1,7,14.13020133972168,0.10083935409784317,0.11153321415185928,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_001/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,1,11.28612995147705,0.05998148024082184,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,2,11.5557279586792,0.20307691395282745,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,3,11.732972145080566,0.45754170417785645,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,4,12.104084014892578,0.073346808552742,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,5,12.699444770812988,0.05085086449980736,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,6,13.440892219543457,0.056565575301647186,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,7,2,7,14.133453369140625,0.09863658249378204,0.1117913156747818,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L07/seeds/seed_002/full/scorecard.json,6,29,
residual_bootstrap,replicate_029,8,0,1,11.122200012207031,0.03953747823834419,0.1112770065665245,output/sensitivity/uncertainty/residual_bootstrap/replicate_029/fullscan/levels/L08/seeds/seed_000/full/scorecard.json,6,29,
