analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,selected_k,replicate,peak_window_radius,anchor_channel,anchor_energy_v,anchor_weight,matched_channel,energy_delta_v,matching_method
residual_bootstrap,replicate_009,4,1,4,13.959769248962402,0.17053461074829102,0.11132882386446,output/sensitivity/uncertainty/residual_bootstrap/replicate_009/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,9.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.0049495697021484375,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_009,4,2,1,11.444534301757812,0.2371407151222229,0.11132306605577469,output/sensitivity/uncertainty/residual_bootstrap/replicate_009/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,9.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.05571746826171875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_009,4,2,2,11.731205940246582,0.4954971969127655,0.11132306605577469,output/sensitivity/uncertainty/residual_bootstrap/replicate_009/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,9.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.008049964904785156,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_009,4,2,3,12.518377304077148,0.09824398159980774,0.11132306605577469,output/sensitivity/uncertainty/residual_bootstrap/replicate_009/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,9.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.07532215118408203,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_009,4,2,4,13.965112686157227,0.16911809146404266,0.11132306605577469,output/sensitivity/uncertainty/residual_bootstrap/replicate_009/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,9.0,nan,4,13.96471881866455,0.15827499330043793,4,0.00039386749267578125,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,0,1,11.27829360961914,0.18998810648918152,0.10918136686086655,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,7,10.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.22195816040039062,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,0,2,11.578765869140625,0.4970239996910095,0.10918136686086655,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,7,10.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.1604900360107422,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,0,3,11.956768035888672,0.14937910437583923,0.10918136686086655,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,7,10.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6369314193725586,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,0,4,13.816758155822754,0.16360877454280853,0.10918136686086655,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,7,10.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.14796066284179688,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,1,1,11.29588508605957,0.1916496902704239,0.10950850546360016,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,7,10.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.20436668395996094,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,1,2,11.58906364440918,0.49532148241996765,0.10950850546360016,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,7,10.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.1501922607421875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,1,3,11.966325759887695,0.15028566122055054,0.10950850546360016,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,7,10.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6273736953735352,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,1,4,13.819636344909668,0.16274325549602509,0.10950850546360016,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,7,10.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1450824737548828,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,2,1,11.289688110351562,0.1922803670167923,0.10934382826089858,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,7,10.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.21056365966796875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,2,2,11.587382316589355,0.49437206983566284,0.10934382826089858,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,7,10.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.15187358856201172,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,2,3,11.964075088500977,0.15076614916324615,0.10934382826089858,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,7,10.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6296243667602539,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_010,4,2,4,13.82081127166748,0.1625814288854599,0.10934382826089858,output/sensitivity/uncertainty/residual_bootstrap/replicate_010/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,7,10.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1439075469970703,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,0,1,11.478607177734375,0.313152551651001,0.1102405458688736,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,11.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.02164459228515625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,0,2,11.738810539245605,0.4501459300518036,0.1102405458688736,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,11.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.00044536590576171875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,0,3,12.245980262756348,0.09139789640903473,0.1102405458688736,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,11.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.3477191925048828,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,0,4,13.83224105834961,0.1453036665916443,0.1102405458688736,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,5,11.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1324777603149414,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,1,1,11.469772338867188,0.3146565854549408,0.11010433584451676,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,11.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.03047943115234375,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,1,2,11.731287002563477,0.4457250237464905,0.11010433584451676,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,11.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.007968902587890625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,1,3,12.238778114318848,0.09195812791585922,0.11010433584451676,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,11.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.3549213409423828,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,1,4,13.827173233032227,0.1476603001356125,0.11010433584451676,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,5,11.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.13754558563232422,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,2,1,11.469446182250977,0.31336572766304016,0.11005564630031586,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,11.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.030805587768554688,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,2,2,11.733713150024414,0.44829192757606506,0.11005564630031586,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,11.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.005542755126953125,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,2,3,12.240232467651367,0.09074047207832336,0.11005564630031586,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,11.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.3534669876098633,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_011,4,2,4,13.829280853271484,0.14760185778141022,0.11005564630031586,output/sensitivity/uncertainty/residual_bootstrap/replicate_011/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,5,11.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1354379653930664,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,0,1,11.52197265625,0.3337308168411255,0.11121798306703568,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,12.0,nan,1,11.500251770019531,0.3593961000442505,1,0.02172088623046875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,0,2,11.752275466918945,0.40699073672294617,0.11121798306703568,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,12.0,nan,2,11.739255905151367,0.3961048126220703,2,0.013019561767578125,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,0,3,12.202729225158691,0.09980480372905731,0.11121798306703568,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,12.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.39097023010253906,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,0,4,13.834975242614746,0.15947368741035461,0.11121798306703568,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,12.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1297435760498047,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,1,1,11.607665061950684,0.30324533581733704,0.11220952868461609,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,12.0,nan,1,11.500251770019531,0.3593961000442505,1,0.10741329193115234,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,1,2,11.802684783935547,0.41612669825553894,0.11220952868461609,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,12.0,nan,2,11.739255905151367,0.3961048126220703,2,0.06342887878417969,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,1,3,12.170992851257324,0.13712607324123383,0.11220952868461609,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,12.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.42270660400390625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,1,4,13.825910568237305,0.1435019075870514,0.11220952868461609,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,12.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1388082504272461,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,2,1,11.610036849975586,0.30487486720085144,0.11220650374889374,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,12.0,nan,1,11.500251770019531,0.3593961000442505,1,0.10978507995605469,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,2,2,11.806784629821777,0.41856831312179565,0.11220650374889374,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,12.0,nan,2,11.739255905151367,0.3961048126220703,2,0.06752872467041016,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,2,3,12.177311897277832,0.13339504599571228,0.11220650374889374,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,12.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.41638755798339844,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_012,4,2,4,13.818325996398926,0.14316177368164062,0.11220650374889374,output/sensitivity/uncertainty/residual_bootstrap/replicate_012/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,12.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.146392822265625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,0,1,11.423384666442871,0.17565707862377167,0.1113742783665657,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,13.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.07686710357666016,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,0,2,11.686454772949219,0.4671626389026642,0.1113742783665657,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,13.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.05280113220214844,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,0,3,11.97618293762207,0.22861188650131226,0.1113742783665657,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,13.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6175165176391602,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,0,4,13.74176025390625,0.1285683661699295,0.1113742783665657,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,13.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.22295856475830078,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,1,1,11.369647979736328,0.1867980808019638,0.11072577238082885,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,13.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.13060379028320312,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,1,2,11.646455764770508,0.4650952219963074,0.11072577238082885,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,13.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.09280014038085938,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,1,3,11.932159423828125,0.21608632802963257,0.11072577238082885,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,13.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6615400314331055,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,1,4,13.76391315460205,0.13202039897441864,0.11072577238082885,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,13.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.2008056640625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,2,1,11.380797386169434,0.18679076433181763,0.11077418625354767,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,13.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.11945438385009766,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,2,2,11.652617454528809,0.4624170958995819,0.11077418625354767,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,13.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.0866384506225586,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,2,3,11.939805030822754,0.21844497323036194,0.11077418625354767,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,13.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.6538944244384766,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_013,4,2,4,13.772964477539062,0.13234713673591614,0.11077418625354767,output/sensitivity/uncertainty/residual_bootstrap/replicate_013/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,13.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.19175434112548828,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,0,1,11.598207473754883,0.29029780626296997,0.11647504568099976,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,14.0,nan,1,11.500251770019531,0.3593961000442505,1,0.09795570373535156,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,0,2,11.820863723754883,0.4361667335033417,0.11647504568099976,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,14.0,nan,2,11.739255905151367,0.3961048126220703,2,0.08160781860351562,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,0,3,12.145538330078125,0.13338516652584076,0.11647504568099976,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,14.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.44816112518310547,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,0,4,13.760652542114258,0.14015023410320282,0.11647504568099976,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,14.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.20406627655029297,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,1,1,11.604522705078125,0.29306939244270325,0.1165454000234604,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,14.0,nan,1,11.500251770019531,0.3593961000442505,1,0.10427093505859375,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,1,2,11.821146011352539,0.43856653571128845,0.1165454000234604,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,14.0,nan,2,11.739255905151367,0.3961048126220703,2,0.08189010620117188,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,1,3,12.146456718444824,0.1296146810054779,0.1165454000234604,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,14.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.44724273681640625,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,1,4,13.745081901550293,0.13874933123588562,0.1165454000234604,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,14.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.2196369171142578,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,2,1,11.60183048248291,0.2903028130531311,0.116533824801445,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,14.0,nan,1,11.500251770019531,0.3593961000442505,1,0.1015787124633789,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,2,2,11.821792602539062,0.4380641579627991,0.116533824801445,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,14.0,nan,2,11.739255905151367,0.3961048126220703,2,0.08253669738769531,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,2,3,12.143291473388672,0.1317325085401535,0.116533824801445,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,14.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.4504079818725586,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_014,4,2,4,13.752171516418457,0.13990053534507751,0.116533824801445,output/sensitivity/uncertainty/residual_bootstrap/replicate_014/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,14.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.21254730224609375,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,0,1,11.429864883422852,0.33662140369415283,0.10870499610900879,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,15.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.07038688659667969,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,0,2,11.683392524719238,0.3973408043384552,0.10870499610900879,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,15.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.055863380432128906,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,0,3,12.081380844116211,0.10497654974460602,0.10870499610900879,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,15.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.5123186111450195,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,0,4,13.815909385681152,0.16106121242046356,0.10870499610900879,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,6,15.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.14880943298339844,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,1,1,11.43503189086914,0.3385489284992218,0.10882721245288848,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,15.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.06521987915039062,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,1,2,11.687667846679688,0.3957485556602478,0.10882721245288848,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,15.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.05158805847167969,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,1,3,12.085783004760742,0.10535343736410141,0.10882721245288848,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,15.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.5079164505004883,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,1,4,13.821301460266113,0.16034899652004242,0.10882721245288848,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,6,15.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.1434173583984375,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,2,1,11.448893547058105,0.33045947551727295,0.10899517983198166,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,15.0,nan,1,11.500251770019531,0.3593961000442505,1,-0.05135822296142578,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,2,2,11.701029777526855,0.40292420983314514,0.10899517983198166,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,15.0,nan,2,11.739255905151367,0.3961048126220703,2,-0.03822612762451172,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,2,3,12.102070808410645,0.1081850454211235,0.10899517983198166,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,15.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.49162864685058594,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_015,4,2,4,13.827397346496582,0.1584312915802002,0.10899517983198166,output/sensitivity/uncertainty/residual_bootstrap/replicate_015/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,6,15.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.13732147216796875,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,0,1,11.524994850158691,0.36953142285346985,0.1125987559556961,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,16.0,nan,1,11.500251770019531,0.3593961000442505,1,0.024743080139160156,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,0,2,11.75769329071045,0.4134516716003418,0.1125987559556961,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,16.0,nan,2,11.739255905151367,0.3961048126220703,2,0.01843738555908203,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,0,3,12.347501754760742,0.08227869123220444,0.1125987559556961,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,16.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.24619770050048828,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,0,4,13.886222839355469,0.13473820686340332,0.1125987559556961,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_000/full/scorecard.json,8,16.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.07849597930908203,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,1,1,11.61490535736084,0.32332009077072144,0.11523854583501816,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,16.0,nan,1,11.500251770019531,0.3593961000442505,1,0.1146535873413086,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,1,2,11.821285247802734,0.42481276392936707,0.11523854583501816,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,16.0,nan,2,11.739255905151367,0.3961048126220703,2,0.08202934265136719,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,1,3,12.133199691772461,0.13315671682357788,0.11523854583501816,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,16.0,nan,3,12.59369945526123,0.08622404932975769,3,-0.46049976348876953,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,1,4,13.6974515914917,0.11871043592691422,0.11523854583501816,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_001/full/scorecard.json,8,16.0,nan,4,13.96471881866455,0.15827499330043793,4,-0.26726722717285156,minimum_total_absolute_energy_delta
residual_bootstrap,replicate_016,4,2,1,11.52617073059082,0.3608647286891937,0.11254043132066727,output/sensitivity/uncertainty/residual_bootstrap/replicate_016/fullscan/levels/L04/seeds/seed_002/full/scorecard.json,8,16.0,nan,1,11.500251770019531,0.3593961000442505,1,0.025918960571289062,minimum_total_absolute_energy_delta
