analysis,condition,n_levels,seed,channel,energy_v,weight,rmse_mean,scorecard_path,prior_strength
prior_strength,prior_0x,6,1,4,12.847578048706055,0.07957656681537628,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,6,1,5,13.764808654785156,0.08611202985048294,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,6,1,6,14.393821716308594,0.08542964607477188,0.0774235837161541,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_001/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,1,11.4471435546875,0.14296461641788483,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,2,11.683974266052246,0.5103292465209961,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,3,12.026750564575195,0.09584547579288483,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,4,12.847858428955078,0.07942025363445282,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,5,13.765884399414062,0.0860297828912735,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,2,6,14.394808769226074,0.08541060984134674,0.07739764451980591,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_002/full/scorecard.json,0.0
prior_strength,prior_0x,6,3,1,11.446402549743652,0.1426129788160324,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,6,3,2,11.683365821838379,0.5105452537536621,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,6,3,3,12.026264190673828,0.09569615125656128,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,6,3,4,12.847618103027344,0.07951182126998901,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
prior_strength,prior_0x,6,3,5,13.765223503112793,0.08626317977905273,0.07744943797588348,output/sensitivity/prior_strength/prior_0x/fullscan/levels/L06/seeds/seed_003/full/scorecard.json,0.0
