n_levels,seed,vr_class,curve_count,segment_rmse_mean,segment_d1_rmse_mean,segment_d2_rmse_mean,flatline_guard_pass
4,2,6.0,1,0.03388803726435761,0.02787277579761989,0.027651571429332108,True
4,2,8.0,1,0.03407151179749283,0.025202517044765727,0.03296100389605728,True
4,2,10.0,1,0.04037848626348204,0.02231796191143097,0.02034203094038234,True
5,0,4.0,1,0.034616961709960994,0.02269648058299551,0.022179306892470142,True
5,0,6.0,1,0.03330857283259983,0.026061218854443863,0.02696635612056074,True
5,0,8.0,1,0.029891535216127856,0.022141127061385518,0.03400347034595495,True
5,0,10.0,1,0.03300162309291144,0.018657466117361556,0.020860948010903373,True
5,1,4.0,1,0.034616961709960994,0.02269648058299551,0.022179306892470142,True
5,1,6.0,1,0.03330857283259983,0.026061218854443863,0.02696635612056074,True
5,1,8.0,1,0.029891535216127856,0.022141127061385518,0.03400347034595495,True
5,1,10.0,1,0.03300162309291144,0.018657466117361556,0.020860948010903373,True
5,2,4.0,1,0.034616961709960994,0.02269648058299551,0.022179306892470142,True
5,2,6.0,1,0.03330857283259983,0.026061218854443863,0.02696635612056074,True
5,2,8.0,1,0.029891535216127856,0.022141127061385518,0.03400347034595495,True
5,2,10.0,1,0.03300162309291144,0.018657466117361556,0.020860948010903373,True
6,0,4.0,1,0.03481593794412956,0.022270562672408213,0.021855679838951272,True
6,0,6.0,1,0.03167230661316904,0.025131282598379587,0.0287066977134231,True
6,0,8.0,1,0.029026257039139077,0.021200658380427888,0.03312249072068121,True
6,0,10.0,1,0.032627002585032,0.01891041021445187,0.0218908054321421,True
6,1,4.0,1,0.03481593794412956,0.022270562672408213,0.021855679838951272,True
6,1,6.0,1,0.03167230661316904,0.025131282598379587,0.0287066977134231,True
6,1,8.0,1,0.029026257039139077,0.021200658380427888,0.03312249072068121,True
6,1,10.0,1,0.032627002585032,0.01891041021445187,0.0218908054321421,True
6,2,4.0,1,0.03481593794412956,0.022270562672408213,0.021855679838951272,True
6,2,6.0,1,0.03167230661316904,0.025131282598379587,0.0287066977134231,True
6,2,8.0,1,0.029026257039139077,0.021200658380427888,0.03312249072068121,True
6,2,10.0,1,0.032627002585032,0.01891041021445187,0.0218908054321421,True
7,0,4.0,1,0.03482723772354634,0.02196176501499223,0.022350191957520856,True
7,0,6.0,1,0.03160327235733335,0.025014916159666528,0.029119845435318106,True
7,0,8.0,1,0.028592756797817035,0.02118715638140344,0.03423037500506926,True
7,0,10.0,1,0.032948374682226104,0.01931633910158495,0.022274991805567204,True
7,1,4.0,1,0.03482723772354634,0.02196176501499223,0.022350191957520856,True
7,1,6.0,1,0.03160327235733335,0.025014916159666528,0.029119845435318106,True
7,1,8.0,1,0.028592756797817035,0.02118715638140344,0.03423037500506926,True
7,1,10.0,1,0.032948374682226104,0.01931633910158495,0.022274991805567204,True
7,2,4.0,1,0.03482723772354634,0.02196176501499223,0.022350191957520856,True
7,2,6.0,1,0.03160327235733335,0.025014916159666528,0.029119845435318106,True
7,2,8.0,1,0.028592756797817035,0.02118715638140344,0.03423037500506926,True
7,2,10.0,1,0.032948374682226104,0.01931633910158495,0.022274991805567204,True
8,0,4.0,1,0.03497108170113758,0.02211598294638059,0.022891726440947203,True
8,0,6.0,1,0.031216553728950085,0.024758358121956356,0.028973937650965793,True
8,0,8.0,1,0.027685890901544413,0.020817214745710258,0.03499042814997033,True
8,0,10.0,1,0.03366681363685045,0.01982712239739083,0.022429837686520016,True
8,1,4.0,1,0.03497108170113758,0.02211598294638059,0.022891726440947203,True
8,1,6.0,1,0.031216553728950085,0.024758358121956356,0.028973937650965793,True
8,1,8.0,1,0.027685890901544413,0.020817214745710258,0.03499042814997033,True
8,1,10.0,1,0.03366681363685045,0.01982712239739083,0.022429837686520016,True
8,2,4.0,1,0.03497108170113758,0.02211598294638059,0.022891726440947203,True
8,2,6.0,1,0.031216553728950085,0.024758358121956356,0.028973937650965793,True
8,2,8.0,1,0.027685890901544413,0.020817214745710258,0.03499042814997033,True
8,2,10.0,1,0.03366681363685045,0.01982712239739083,0.022429837686520016,True
