n_levels,seed,curve_id,curve_idx,vr_class,kind,ordinal,center_va,segment_rmse,segment_d1_rmse,segment_d2_rmse,extremum_position_error,extremum_amplitude_error,contrast_error
3,2,4,3,8.0,valley,2,48.5,0.04510862356740369,0.04593134622982022,0.06696007911657777,0.0,0.07555419206619263,0.0156557559967041
3,2,4,3,8.0,valley,3,60.0,0.07130700268162782,0.08033778781572438,0.09715819207867543,0.0,0.10212212800979614,0.0156557559967041
3,2,4,3,8.0,valley,4,72.0,0.07815853397415559,0.07435608757711347,0.0818089058120099,0.0,0.11758512258529663,0.0156557559967041
3,2,5,4,10.0,peak,1,34.0,0.09846000143013035,0.060769604447599185,0.022000306633645335,-1.5,0.07503658533096313,0.06651043891906738
3,2,5,4,10.0,peak,2,44.5,0.11750197093227827,0.05252487270720265,0.032111147651860315,-0.5,0.11860394477844238,0.06651043891906738
3,2,5,4,10.0,peak,3,56.0,0.05584958034179669,0.05418952311495556,0.06890326267733678,-0.5,0.041559696197509766,0.06651043891906738
3,2,5,4,10.0,peak,4,67.5,0.05466447925328875,0.050262690709748425,0.05651578853716471,0.0,-0.015773534774780273,0.06651043891906738
3,2,5,4,10.0,valley,1,38.5,0.05600460298197193,0.0502516784681439,0.026293725098457284,-1.0,0.008276760578155518,0.06651043891906738
3,2,5,4,10.0,valley,2,50.0,0.05062897422081169,0.04012679734846176,0.036381046714439064,-0.5,0.05501747131347656,0.06651043891906738
3,2,5,4,10.0,valley,3,61.5,0.04320419328534448,0.05319074244839553,0.047255031851706736,-0.5,0.04962515830993652,0.06651043891906738
3,2,5,4,10.0,valley,4,73.0,0.09388116524444702,0.08110887937050319,0.06296492228941131,0.0,0.09758305549621582,0.06651043891906738
4,0,1,0,0.0,peak,1,42.5,0.018910462025553947,0.009080775011001407,0.021527853918391047,0.0,0.02272820472717285,0.03607223927974701
4,0,1,0,0.0,peak,2,53.0,0.06985952239568917,0.027682067587721543,0.028915494255081962,0.5,0.0814054012298584,0.03607223927974701
4,0,1,0,0.0,peak,3,64.0,0.09964185950457233,0.05256117261371151,0.031227542967770843,1.0,0.09779715538024902,0.03607223927974701
4,0,1,0,0.0,peak,4,75.5,0.07382131224546969,0.05865634757712678,0.03427110303764399,1.5,0.05705761909484863,0.03607223927974701
4,0,1,0,0.0,valley,1,44.0,0.018799813024820564,0.03070420889364566,0.02271699381283082,1.5,0.009225845336914062,0.03607223927974701
4,0,1,0,0.0,valley,2,55.5,0.05907099382713322,0.05970525332487448,0.03221633179788552,2.0,0.05936264991760254,0.03607223927974701
4,0,1,0,0.0,valley,3,67.0,0.11261748842443563,0.08690104396315342,0.04993627491933706,2.5,0.12437701225280762,0.03607223927974701
4,0,2,1,4.0,peak,1,42.5,0.03146606493581729,0.02593168762938987,0.02587875490524605,-0.5,-0.025652170181274414,0.07110340893268585
4,0,2,1,4.0,peak,2,53.5,0.02984896655993815,0.027129259222278976,0.035245977218369084,0.0,0.021047115325927734,0.07110340893268585
4,0,2,1,4.0,peak,3,65.0,0.03227349516940999,0.01709718184320398,0.032219981901091765,0.0,0.041940927505493164,0.07110340893268585
4,0,2,1,4.0,peak,4,77.0,0.015143531421714235,0.01569557951723411,0.030255517483332512,0.0,0.004555940628051758,0.07110340893268585
4,0,2,1,4.0,valley,1,35.5,0.04171734054459423,0.02509557864148682,0.023336973986422732,-0.5,-0.04333430528640747,0.07110340893268585
4,0,2,1,4.0,valley,2,46.5,0.050234679859279596,0.034679078369797375,0.030538330314821834,0.0,0.05032467842102051,0.07110340893268585
4,0,2,1,4.0,valley,3,58.0,0.05187112136924052,0.04762291783710459,0.04544360325366811,0.0,0.06921398639678955,0.07110340893268585
4,0,2,1,4.0,valley,4,69.5,0.0375182999627157,0.04451002952239249,0.0471342646962915,0.5,0.055010437965393066,0.07110340893268585
4,0,3,2,6.0,peak,1,32.5,0.030910657824541193,0.024085552245997604,0.01294631663125788,10.5,0.02226191759109497,0.022365570068359375
4,0,3,2,6.0,peak,2,43.0,0.034383888745266905,0.02449055520872098,0.030996345149731833,0.0,-0.028918862342834473,0.022365570068359375
4,0,3,2,6.0,peak,3,54.0,0.02351348724705523,0.02427531699167811,0.03383967134107172,0.0,0.001024007797241211,0.022365570068359375
4,0,3,2,6.0,peak,4,66.0,0.007812031688181258,0.012397336851538062,0.03321381426186667,0.0,0.010948896408081055,0.022365570068359375
4,0,3,2,6.0,peak,5,77.5,0.03274830562161263,0.0191370568199433,0.036477942405157025,0.0,-0.022365570068359375,0.022365570068359375
4,0,3,2,6.0,valley,1,36.5,0.02447138792917295,0.023260522695137606,0.03095815461259551,-0.5,-0.016924500465393066,0.022365570068359375
4,0,3,2,6.0,valley,2,47.5,0.09275939214931894,0.05264030674308589,0.05466859816767315,0.0,0.10826343297958374,0.022365570068359375
4,0,3,2,6.0,valley,3,59.0,0.09732260234625863,0.06563539308948382,0.0585657149151376,0.0,0.12425065040588379,0.022365570068359375
4,0,3,2,6.0,valley,4,71.0,0.06910399549994925,0.05643510440631594,0.061017427380186916,0.0,0.09134161472320557,0.022365570068359375
4,0,4,3,8.0,peak,1,33.0,0.05221295525091686,0.019294164574237212,0.01711873375139935,-0.5,0.05220383405685425,0.035277366638183594
4,0,4,3,8.0,peak,2,43.5,0.01660289861556317,0.017691001863741992,0.03204142334391842,0.0,0.00609898567199707,0.035277366638183594
4,0,4,3,8.0,peak,3,55.0,0.022665855678045244,0.027071351705036842,0.03914440810807003,-0.5,0.0117112398147583,0.035277366638183594
4,0,4,3,8.0,peak,4,66.5,0.011430388043836129,0.022098117202074156,0.049500265131488363,0.0,0.0025109052658081055,0.035277366638183594
4,0,4,3,8.0,valley,1,37.0,0.012401273563108384,0.012909201763206885,0.01632925188860803,0.0,-0.0006639361381530762,0.035277366638183594
4,0,4,3,8.0,valley,2,48.5,0.08920582969314464,0.0491518561816487,0.06822897383518918,0.0,0.12503081560134888,0.035277366638183594
4,0,4,3,8.0,valley,3,60.0,0.074209515861088,0.0673359781299212,0.0877768012580283,0.0,0.09625673294067383,0.035277366638183594
4,0,4,3,8.0,valley,4,72.0,0.031974708841920794,0.04234553688087768,0.05829804210375064,0.0,0.050161659717559814,0.035277366638183594
4,0,5,4,10.0,peak,1,34.0,0.10901482685103746,0.033625180488442,0.015237597057612566,-0.5,0.11275416612625122,0.07142746448516846
4,0,5,4,10.0,peak,2,44.5,0.04930515153025938,0.02710172171551166,0.023363536426813134,-0.5,0.03961765766143799,0.07142746448516846
4,0,5,4,10.0,peak,3,56.0,0.048547348150177166,0.050836048790422604,0.04893050196495746,-0.5,0.0147019624710083,0.07142746448516846
4,0,5,4,10.0,peak,4,67.5,0.03361041000655698,0.03679487795302667,0.049293372731190443,0.0,-0.004791378974914551,0.07142746448516846
4,0,5,4,10.0,valley,1,38.5,0.048825535408250444,0.03222741539945852,0.027641987397030957,-0.5,0.02556172013282776,0.07142746448516846
4,0,5,4,10.0,valley,2,50.0,0.10220981898542633,0.04319262443040216,0.0375222235347187,-0.5,0.11481842398643494,0.07142746448516846
4,0,5,4,10.0,valley,3,61.5,0.06510507209503692,0.06300721935424652,0.04490254396763767,-0.5,0.026118725538253784,0.07142746448516846
4,0,5,4,10.0,valley,4,73.0,0.06406446483864878,0.054542249150743835,0.03375600226224372,0.0,-0.012932956218719482,0.07142746448516846
4,1,1,0,0.0,peak,1,42.5,0.018910462025553947,0.009080775011001407,0.021527853918391047,0.0,0.02272820472717285,0.03607223927974701
4,1,1,0,0.0,peak,2,53.0,0.06985952239568917,0.027682067587721543,0.028915494255081962,0.5,0.0814054012298584,0.03607223927974701
4,1,1,0,0.0,peak,3,64.0,0.09964185950457233,0.05256117261371151,0.031227542967770843,1.0,0.09779715538024902,0.03607223927974701
4,1,1,0,0.0,peak,4,75.5,0.07382131224546969,0.05865634757712678,0.03427110303764399,1.5,0.05705761909484863,0.03607223927974701
4,1,1,0,0.0,valley,1,44.0,0.018799813024820564,0.03070420889364566,0.02271699381283082,1.5,0.009225845336914062,0.03607223927974701
4,1,1,0,0.0,valley,2,55.5,0.05907099382713322,0.05970525332487448,0.03221633179788552,2.0,0.05936264991760254,0.03607223927974701
4,1,1,0,0.0,valley,3,67.0,0.11261748842443563,0.08690104396315342,0.04993627491933706,2.5,0.12437701225280762,0.03607223927974701
4,1,2,1,4.0,peak,1,42.5,0.03146606493581729,0.02593168762938987,0.02587875490524605,-0.5,-0.025652170181274414,0.07110340893268585
4,1,2,1,4.0,peak,2,53.5,0.02984896655993815,0.027129259222278976,0.035245977218369084,0.0,0.021047115325927734,0.07110340893268585
4,1,2,1,4.0,peak,3,65.0,0.03227349516940999,0.01709718184320398,0.032219981901091765,0.0,0.041940927505493164,0.07110340893268585
4,1,2,1,4.0,peak,4,77.0,0.015143531421714235,0.01569557951723411,0.030255517483332512,0.0,0.004555940628051758,0.07110340893268585
4,1,2,1,4.0,valley,1,35.5,0.04171734054459423,0.02509557864148682,0.023336973986422732,-0.5,-0.04333430528640747,0.07110340893268585
4,1,2,1,4.0,valley,2,46.5,0.050234679859279596,0.034679078369797375,0.030538330314821834,0.0,0.05032467842102051,0.07110340893268585
4,1,2,1,4.0,valley,3,58.0,0.05187112136924052,0.04762291783710459,0.04544360325366811,0.0,0.06921398639678955,0.07110340893268585
4,1,2,1,4.0,valley,4,69.5,0.0375182999627157,0.04451002952239249,0.0471342646962915,0.5,0.055010437965393066,0.07110340893268585
4,1,3,2,6.0,peak,1,32.5,0.030910657824541193,0.024085552245997604,0.01294631663125788,10.5,0.02226191759109497,0.022365570068359375
4,1,3,2,6.0,peak,2,43.0,0.034383888745266905,0.02449055520872098,0.030996345149731833,0.0,-0.028918862342834473,0.022365570068359375
